ParameterID,ClientFormalName,COCID,COCNum,COCRecvDate,ReportDate,SampleName,AlternateName,PureSampleName,SampleNumber,SampledBy,SampledDate,LocationName,SampleExtComment,Matrix,TestTempReportName,TestTempName,TestTempMethodRef,WorkAreaName,ParameterName,Result,Units
1037,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-14,A170185,SO,4/19/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,TPP,15,Area_units
301561,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-14,A170185,SO,4/19/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Triclosan,18,Area_units
300389,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,2-methylphenanthrene,4,Area_units
301098,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,3-Chloroaniline,8,Area_units
301430,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,4-Chlorophenyl isocyanate,21,Area_units
303316,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,4-methoxyphenol,18,Area_units
303319,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,4-tert-butylphenol,21,Area_units
302999,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,amyl cinnamal,21,Area_units
303324,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Benzothiazole,1,Area_units
301479,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Benzyl benzoate,28,Area_units
293,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Bis(2-ethylhexyl)phthalate,16,Area_units
283,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Butyl benzyl phthalate,5,Area_units
303220,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,butylated hydroxytoluene,16,Area_units
303339,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Citral B,22,Area_units
302992,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Coumarin,27,Area_units
429,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Di-n-butyl phthalate,19,Area_units
301673,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Di-n-nonyl phthalate,21,Area_units
430,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Di-n-octyl phthalate,3,Area_units
301441,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Diuron Metabolite [3,13,
303219,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,drometrizole,25,Area_units
301443,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Eugenol,19,Area_units
302850,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Galaxolide,24,Area_units
302672,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,PBDE  51,14,Area_units
300715,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,PBDE 99,7,Area_units
300937,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,PCB 59,16,Area_units
956,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Permethrin,25,Area_units
1037,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,TPP,17,Area_units
301657,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Tricresylphosphate,7,
301624,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Tris(2-ethylhexyl) phosphate,1,Area_units
301479,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-1,A161419,SO,9/28/2016 19:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Benzyl benzoate,23,NULL
293,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-1,A161419,SO,9/28/2016 19:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Bis(2-ethylhexyl)phthalate,9,NULL
429,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-1,A161419,SO,9/28/2016 19:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-butyl phthalate,22,NULL
301673,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-1,A161419,SO,9/28/2016 19:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-nonyl phthalate,27,NULL
462,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-1,A161419,SO,9/28/2016 19:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diethyl phthalate,14,NULL
301502,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-1,A161419,SO,9/28/2016 19:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diisobutyl phthalate,13,NULL
302850,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-1,A161419,SO,9/28/2016 19:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Galaxolide,1,NULL
300641,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-1,A161419,SO,9/28/2016 19:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,"N,N-Diethyl-m-toluamide",13,NULL
1037,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-1,A161419,SO,9/28/2016 19:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,TPP,5,NULL
301134,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Benzophenone,2,NULL
293,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Bis(2-ethylhexyl)phthalate,1,NULL
283,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Butyl benzyl phthalate,22,NULL
301114,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Butylated hydroxyanisole,9,NULL
301493,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Caffeine,21,NULL
429,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-butyl phthalate,19,NULL
301673,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-nonyl phthalate,22,NULL
462,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diethyl phthalate,6,NULL
301502,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diisobutyl phthalate,6,NULL
301441,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,"Diuron Metabolite [3,4-Dichlorophenyl isocyanate]",6,NULL
302850,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Galaxolide,27,NULL
512,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,gamma-Chlordane,30,NULL
300641,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,"N,N-Diethyl-m-toluamide",28,NULL
956,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Permethrin,28,NULL
301505,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Tonalide,8,NULL
1037,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,TPP,27,NULL
301479,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Benzyl benzoate,9,NULL
293,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Bis(2-ethylhexyl)phthalate,18,NULL
283,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Butyl benzyl phthalate,8,NULL
429,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-butyl phthalate,12,NULL
301606,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-hexyl phthalate,20,NULL
301673,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-nonyl phthalate,20,NULL
462,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diethyl phthalate,17,NULL
301502,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diisobutyl phthalate,11,NULL
302850,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Galaxolide,5,NULL
300641,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,"N,N-Diethyl-m-toluamide",5,NULL
956,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Permethrin,21,NULL
301505,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Tonalide,24,NULL
1037,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,TPP,4,NULL
301134,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-4,A161422,SO,9/27/2016 16:15,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Benzophenone,19,NULL
301479,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-4,A161422,SO,9/27/2016 16:15,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Benzyl benzoate,26,NULL
293,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-4,A161422,SO,9/27/2016 16:15,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Bis(2-ethylhexyl)phthalate,10,NULL
301493,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-4,A161422,SO,9/27/2016 16:15,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Caffeine,15,NULL
429,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-4,A161422,SO,9/27/2016 16:15,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-butyl phthalate,24,NULL
301673,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-4,A161422,SO,9/27/2016 16:15,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-nonyl phthalate,30,NULL
462,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-4,A161422,SO,9/27/2016 16:15,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diethyl phthalate,2,NULL
301502,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-4,A161422,SO,9/27/2016 16:15,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diisobutyl phthalate,21,NULL
302850,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-4,A161422,SO,9/27/2016 16:15,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Galaxolide,21,NULL
301479,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-5,A161423,SO,NULL,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Benzyl benzoate,10,NULL
293,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-5,A161423,SO,NULL,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Bis(2-ethylhexyl)phthalate,15,NULL
283,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-5,A161423,SO,NULL,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Butyl benzyl phthalate,5,NULL
429,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-5,A161423,SO,NULL,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-butyl phthalate,14,NULL
301673,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-5,A161423,SO,NULL,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-nonyl phthalate,30,NULL
462,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-5,A161423,SO,NULL,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diethyl phthalate,25,NULL
301502,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-5,A161423,SO,NULL,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diisobutyl phthalate,23,NULL
