ParameterID,ClientFormalName,COCID,COCNum,COCRecvDate,ReportDate,SampleName,AlternateName,PureSampleName,SampleNumber,SampledBy,SampledDate,LocationName,SampleExtComment,Matrix,TestTempReportName,TestTempName,TestTempMethodRef,WorkAreaName,ParameterName,Result,Units
302089,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 166,BLOD,ng/g
300727,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 17,BLOD,ng/g
302090,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 181,BLOD,ng/g
302091,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 183,BLOD,ng/g
302092,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 190,BLOD,ng/g
302067,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 2,BLOD,ng/g
302076,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 25,BLOD,ng/g
302325,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 28+33,BLOD,ng/g
302068,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 3,BLOD,ng/g
302077,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 30,BLOD,ng/g
302078,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 32,BLOD,ng/g
302080,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 35,BLOD,ng/g
302081,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 37,BLOD,ng/g
300728,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 47,64.4,ng/g
300714,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 49,2.08,ng/g
300729,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 66,BLOD,ng/g
302069,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 7,BLOD,ng/g
302082,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 71,BLOD,ng/g
300730,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 75,BLOD,ng/g
302083,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 77,BLOD,ng/g
302070,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 8,BLOD,ng/g
300715,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 99,39,ng/g
301477,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,TCEP,127,ng/g
302170,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,TCPP,356,ug/g
301971,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,TDCPP,1490,ng/g
1037,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,123,B241282,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,TPP,431,ng/g
302172,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,"2-Ethylhexyl 2,3,4,5-Tetrabromobenzoate",BLOD,ng/g
302167,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,Di(2-ethylhexyl)tetrabromophthalate,BLOD,ng/g
302066,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 1,BLOD,ng/g
302071,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 10,BLOD,ng/g
300732,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 100,BLOD,ng/g
302072,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 11,BLOD,ng/g
302084,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 116,BLOD,ng/g
302085,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 118,BLOD,ng/g
302086,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 119,42,ng/g
302073,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 12,BLOD,ng/g
302074,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 13,BLOD,ng/g
302088,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 138,BLOD,ng/g
302075,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 15,BLOD,ng/g
300716,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 153,BLOD,ng/g
300733,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 154,BLOD,ng/g
302089,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 166,BLOD,ng/g
300727,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 17,BLOD,ng/g
302090,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 181,BLOD,ng/g
302091,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 183,BLOD,ng/g
302092,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 190,BLOD,ng/g
302067,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 2,BLOD,ng/g
302076,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 25,BLOD,ng/g
302325,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 28+33,BLOD,ng/g
302068,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 3,BLOD,ng/g
302077,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 30,BLOD,ng/g
302078,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 32,BLOD,ng/g
302080,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 35,BLOD,ng/g
302081,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 37,BLOD,ng/g
300728,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 47,BLOD,ng/g
300714,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 49,BLOD,ng/g
300729,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 66,BLOD,ng/g
302069,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 7,BLOD,ng/g
302082,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 71,BLOD,ng/g
300730,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 75,BLOD,ng/g
302083,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 77,BLOD,ng/g
302070,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 8,BLOD,ng/g
300715,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 99,BLOD,ng/g
301477,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,TCEP,BLOD,ng/g
302170,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,TCPP,BLOQ,ug/g
301971,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,TDCPP,BLOD,ng/g
1037,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,126,B241283,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,TPP,BLOD,ng/g
302172,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,"2-Ethylhexyl 2,3,4,5-Tetrabromobenzoate",BLOD,ng/g
302167,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,Di(2-ethylhexyl)tetrabromophthalate,BLOD,ng/g
302066,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 1,BLOD,ng/g
302071,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 10,BLOD,ng/g
300732,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 100,73.7,ng/g
302072,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 11,BLOD,ng/g
302084,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 116,BLOD,ng/g
302085,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 118,BLOD,ng/g
302086,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 119,BLOD,ng/g
302073,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 12,BLOD,ng/g
302074,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 13,BLOD,ng/g
302088,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 138,3.25,ng/g
302075,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 15,BLOD,ng/g
300716,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 153,29.7,ng/g
300733,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 154,33.6,ng/g
302089,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 166,BLOD,ng/g
300727,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 17,5.42,ng/g
302090,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 181,BLOD,ng/g
302091,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 183,BLOD,ng/g
302092,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 190,BLOD,ng/g
302067,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 2,BLOD,ng/g
302076,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 25,BLOD,ng/g
302325,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 28+33,8.2,ng/g
302068,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 3,BLOD,ng/g
302077,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 30,BLOD,ng/g
302078,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 32,BLOD,ng/g
302080,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 35,BLOD,ng/g
302081,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 37,BLOD,ng/g
300728,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 47,866,ng/g
300714,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 49,17,ng/g
300729,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 66,16.9,ng/g
302069,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 7,BLOD,ng/g
302082,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 71,BLOD,ng/g
300730,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 75,3.02,ng/g
302083,Redacted,196,13APR16-01,4/16/2013 14:22,47:17.0,NULL,NULL,207,B241284,,NULL,NULL,NULL,PSD-Air,,Flame Retardants-CWristband,SOP 417.00,Organics - Dilution,PBDE 77,BLOD,ng/g
