ParameterID,ClientFormalName,COCID,COCNum,COCRecvDate,ReportDate,SampleName,AlternateName,PureSampleName,SampleNumber,SampledBy,SampledDate,LocationName,SampleExtComment,Matrix,TestTempReportName,TestTempName,TestTempMethodRef,WorkAreaName,ParameterName,Result,Flag,Units
388,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:44:12 PM,,,PAH/PEST T=6 month -20C 3,A160524,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,Chlorpyrifos,260,,ng/mL
396,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:44:12 PM,,,PAH/PEST T=6 month -20C 3,A160524,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,cis-Permethrin,183,,ng/mL
820,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:44:12 PM,,,PAH/PEST T=6 month -20C 3,A160524,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,Hexachlorobenzene,225,,ng/mL
952,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:44:12 PM,,,PAH/PEST T=6 month -20C 3,A160524,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,Pentachloronitrobenzene,228,,ng/mL
1020,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:44:12 PM,,,PAH/PEST T=6 month -20C 3,A160524,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,trans-Permethrin,124,,ng/mL
388,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:44:12 PM,,,PAH/PEST T=6 month -20C 4,A160525,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,Chlorpyrifos,263,,ng/mL
396,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:44:12 PM,,,PAH/PEST T=6 month -20C 4,A160525,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,cis-Permethrin,162,,ng/mL
820,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:44:12 PM,,,PAH/PEST T=6 month -20C 4,A160525,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,Hexachlorobenzene,227,,ng/mL
952,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:44:12 PM,,,PAH/PEST T=6 month -20C 4,A160525,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,Pentachloronitrobenzene,230,,ng/mL
1020,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:44:12 PM,,,PAH/PEST T=6 month -20C 4,A160525,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,trans-Permethrin,117,,ng/mL

