ParameterID,ClientFormalName,COCID,COCNum,COCRecvDate,ReportDate,SampleName,AlternateName,PureSampleName,SampleNumber,SampledBy,SampledDate,LocationName,SampleExtComment,Matrix,TestTempReportName,TestTempName,TestTempMethodRef,WorkAreaName,ParameterName,Result,Flag,Units
593,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_14D_4C_2,A161054,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,n-Undecane,48,,ng
1259,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_14D_4C_2,A161054,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,Xylenes (m and p),58,,ng
32,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_14D_4C_3,A161055,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,"1,2,4-Trichlorobenzene",32,,ng
593,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_14D_4C_3,A161055,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,n-Undecane,46,,ng
1259,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_14D_4C_3,A161055,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,Xylenes (m and p),56,,ng
32,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_14D_4C_4,A161056,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,"1,2,4-Trichlorobenzene",33,,ng
593,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_14D_4C_4,A161056,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,n-Undecane,44,,ng
1259,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_14D_4C_4,A161056,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,Xylenes (m and p),55,,ng
32,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_28D_4C_1,A161057,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,"1,2,4-Trichlorobenzene",34,,ng
593,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_28D_4C_1,A161057,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,n-Undecane,44,,ng
1259,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_28D_4C_1,A161057,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,Xylenes (m and p),64,,ng
32,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_28D_4C_2,A161058,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,"1,2,4-Trichlorobenzene",34,,ng
593,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_28D_4C_2,A161058,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,n-Undecane,47,,ng
1259,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_28D_4C_2,A161058,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,Xylenes (m and p),62,,ng
32,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_28D_4C_3,A161059,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,"1,2,4-Trichlorobenzene",31,,ng
593,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_28D_4C_3,A161059,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,n-Undecane,42,,ng
1259,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_28D_4C_3,A161059,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,Xylenes (m and p),65,,ng
32,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_28D_4C_4,A161060,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,"1,2,4-Trichlorobenzene",32,,ng
593,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_28D_4C_4,A161060,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,n-Undecane,43,,ng
1259,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_28D_4C_4,A161060,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,Xylenes (m and p),59,,ng
32,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_7D_neg20C_1,A161061,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,"1,2,4-Trichlorobenzene",30,,ng
593,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_7D_neg20C_1,A161061,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,n-Undecane,43,,ng
1259,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_7D_neg20C_1,A161061,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,Xylenes (m and p),59,,ng
32,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_7D_neg20C_2,A161077,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,"1,2,4-Trichlorobenzene",29,,ng
593,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_7D_neg20C_2,A161077,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,n-Undecane,42,,ng
1259,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_7D_neg20C_2,A161077,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,Xylenes (m and p),53,,ng
32,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_7D_neg20C_3,A161078,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,"1,2,4-Trichlorobenzene",32,,ng
593,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_7D_neg20C_3,A161078,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,n-Undecane,47,,ng
1259,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_7D_neg20C_3,A161078,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,Xylenes (m and p),63,,ng
32,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_7D_neg20C_4,A161079,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,"1,2,4-Trichlorobenzene",33,,ng
593,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_7D_neg20C_4,A161079,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,n-Undecane,47,,ng
1259,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_7D_neg20C_4,A161079,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,Xylenes (m and p),54,,ng
32,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,2016_t=0_1,A161080,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,"1,2,4-Trichlorobenzene",46,,ng
593,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,2016_t=0_1,A161080,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,n-Undecane,50,,ng
1259,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,2016_t=0_1,A161080,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,Xylenes (m and p),100,,ng
32,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,2016_t=0_2,A161081,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,"1,2,4-Trichlorobenzene",46,,ng
593,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,2016_t=0_2,A161081,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,n-Undecane,49,,ng
1259,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,2016_t=0_2,A161081,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,Xylenes (m and p),95,,ng
32,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,2016_t=0_3,A161082,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,"1,2,4-Trichlorobenzene",51,,ng
593,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,2016_t=0_3,A161082,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,n-Undecane,64,,ng
1259,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,2016_t=0_3,A161082,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,Xylenes (m and p),110,,ng
32,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,2016_t=0_4,A161083,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,"1,2,4-Trichlorobenzene",52,,ng
593,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,2016_t=0_4,A161083,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,n-Undecane,65,,ng
1259,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,2016_t=0_4,A161083,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,Xylenes (m and p),110,,ng
32,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_28D_neg20_1,A161084,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,"1,2,4-Trichlorobenzene",47,,ng
593,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_28D_neg20_1,A161084,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,n-Undecane,55,,ng
1259,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_28D_neg20_1,A161084,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,Xylenes (m and p),100,,ng
32,Food Safety and Environmental Stewardship Program,480,16JUL20-01,7/20/2016 12:00:00 AM,8/16/2017 3:43:02 PM,,,VOA_28D_neg20_2,A161085,,,,,PSD-Wristband,Volatile organic compounds by GC/MS,GC-MS - VOCs,SOP 422.00,Organics - Dilution,"1,2,4-Trichlorobenzene",48,,ng
