ParameterID,ClientFormalName,COCID,COCNum,COCRecvDate,ReportDate,SampleName,AlternateName,PureSampleName,SampleNumber,SampledBy,SampledDate,LocationName,SampleExtComment,Matrix,TestTempReportName,TestTempName,TestTempMethodRef,WorkAreaName,ParameterName,Result,Units
301430,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,4-Chlorophenyl isocyanate,1,Area_units
303316,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,4-methoxyphenol,1,Area_units
303319,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,4-tert-butylphenol,1,Area_units
302999,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,amyl cinnamal,1,Area_units
303324,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Benzothiazole,1,Area_units
301479,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Benzyl benzoate,1,Area_units
293,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Bis(2-ethylhexyl)phthalate,1,Area_units
283,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Butyl benzyl phthalate,1,Area_units
303220,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,butylated hydroxytoluene,1,Area_units
303339,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Citral B,1,Area_units
302992,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Coumarin,1,Area_units
429,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Di-n-butyl phthalate,1,Area_units
301673,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Di-n-nonyl phthalate,1,Area_units
430,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Di-n-octyl phthalate,1,Area_units
301441,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Diuron Metabolite [3,1,
303219,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,drometrizole,1,Area_units
301443,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Eugenol,1,Area_units
302850,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Galaxolide,1,Area_units
302672,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,PBDE  51,1,Area_units
300715,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,PBDE 99,1,Area_units
300937,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,PCB 59,1,Area_units
956,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Permethrin,1,Area_units
1037,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,TPP,1,Area_units
301657,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Tricresylphosphate,1,
301624,MyExposome,565,5/17/2015 0:00,5/15/2017 15:11,24:34.8,NULL,NULL,MyE-15,A170186,SO,4/25/2017 0:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1529 analytes,,Organics - Dilution,Tris(2-ethylhexyl) phosphate,1,Area_units
301479,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-1,A161419,SO,9/28/2016 19:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Benzyl benzoate,1,NULL
293,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-1,A161419,SO,9/28/2016 19:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Bis(2-ethylhexyl)phthalate,1,NULL
429,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-1,A161419,SO,9/28/2016 19:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-butyl phthalate,1,NULL
301673,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-1,A161419,SO,9/28/2016 19:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-nonyl phthalate,1,NULL
462,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-1,A161419,SO,9/28/2016 19:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diethyl phthalate,1,NULL
301502,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-1,A161419,SO,9/28/2016 19:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diisobutyl phthalate,1,NULL
302850,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-1,A161419,SO,9/28/2016 19:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Galaxolide,1,NULL
300641,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-1,A161419,SO,9/28/2016 19:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,"N,N-Diethyl-m-toluamide",1,NULL
1037,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-1,A161419,SO,9/28/2016 19:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,TPP,1,NULL
301134,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Benzophenone,1,NULL
293,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Bis(2-ethylhexyl)phthalate,1,NULL
283,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Butyl benzyl phthalate,1,NULL
301114,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Butylated hydroxyanisole,1,NULL
301493,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Caffeine,1,NULL
429,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-butyl phthalate,1,NULL
301673,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-nonyl phthalate,1,NULL
462,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diethyl phthalate,1,NULL
301502,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diisobutyl phthalate,1,NULL
301441,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,"Diuron Metabolite [3,4-Dichlorophenyl isocyanate]",1,NULL
302850,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Galaxolide,1,NULL
512,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,gamma-Chlordane,1,NULL
300641,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,"N,N-Diethyl-m-toluamide",1,NULL
956,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Permethrin,1,NULL
301505,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Tonalide,1,NULL
1037,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-2,A161420,SO,9/30/2016 15:00,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,TPP,1,NULL
301479,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Benzyl benzoate,1,NULL
293,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Bis(2-ethylhexyl)phthalate,1,NULL
283,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Butyl benzyl phthalate,1,NULL
429,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-butyl phthalate,1,NULL
301606,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-hexyl phthalate,1,NULL
301673,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-nonyl phthalate,1,NULL
462,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diethyl phthalate,1,NULL
301502,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diisobutyl phthalate,1,NULL
302850,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Galaxolide,1,NULL
300641,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,"N,N-Diethyl-m-toluamide",1,NULL
956,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Permethrin,1,NULL
301505,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Tonalide,1,NULL
1037,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-3,A161421,SO,10/6/2016 15:01,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,TPP,1,NULL
301134,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-4,A161422,SO,9/27/2016 16:15,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Benzophenone,1,NULL
301479,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-4,A161422,SO,9/27/2016 16:15,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Benzyl benzoate,1,NULL
293,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-4,A161422,SO,9/27/2016 16:15,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Bis(2-ethylhexyl)phthalate,1,NULL
301493,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-4,A161422,SO,9/27/2016 16:15,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Caffeine,1,NULL
429,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-4,A161422,SO,9/27/2016 16:15,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-butyl phthalate,1,NULL
301673,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-4,A161422,SO,9/27/2016 16:15,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-nonyl phthalate,1,NULL
462,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-4,A161422,SO,9/27/2016 16:15,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diethyl phthalate,1,NULL
301502,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-4,A161422,SO,9/27/2016 16:15,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diisobutyl phthalate,1,NULL
302850,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-4,A161422,SO,9/27/2016 16:15,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Galaxolide,1,NULL
301479,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-5,A161423,SO,NULL,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Benzyl benzoate,1,NULL
293,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-5,A161423,SO,NULL,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Bis(2-ethylhexyl)phthalate,1,NULL
283,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-5,A161423,SO,NULL,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Butyl benzyl phthalate,1,NULL
429,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-5,A161423,SO,NULL,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-butyl phthalate,1,NULL
301673,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-5,A161423,SO,NULL,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Di-n-nonyl phthalate,1,NULL
462,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-5,A161423,SO,NULL,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diethyl phthalate,1,NULL
301502,MyExposome,514,16OCT24-01,10/24/2016 9:21,08:09.6,NULL,NULL,MyE-5,A161423,SO,NULL,NULL,NULL,PSD-Wristband,,GC-MS - RTL DRS Screening - 1418 analytes,,Organics - Dilution,Diisobutyl phthalate,1,NULL
